ttr,mattr,avg_word_len,total_words,avg_sent_len,std_sent_len,avg_dep_depth,subord_ratio,noun_ratio,verb_ratio,adj_ratio,filler_rate,repetition_rate,cohort_rate,first_person_rate,pronoun_types,flesch_reading_ease,fk_grade,gunning_fog,item_id,birth_year,recording_year,age,branch,bert_pc1,bert_pc2,bert_pc3,bert_pc4,bert_pc5,bert_pc6,bert_pc7,bert_pc8,bert_pc9,bert_pc10,vader_compound,vader_pos,vader_neg,vader_neu,nrc_anger,nrc_fear,nrc_joy,nrc_sadness,nrc_trust,nrc_anticipation,first_person_word_rate,function_word_rate
0.19784623090408215,0.7542547562051153,4.052466816929627,7986,16.264765784114054,12.89433640400008,2.60188312352881,0.05772182990482039,0.13376317674751817,0.11349913007880462,0.042574966738307234,0.00012521913348359628,0.0033809166040570998,0.0027548209366391185,0.06235912847483095,44,76.310262052045,6.827297552034846,9.160744394852923,afc2001001_05232,1926,2003,77,marine corps,-0.0022184146,0.0059282314,0.033154976,-0.02803992,0.008724662,-0.07998296,-0.011031646,-0.0411429,-0.02636234,0.055765208,0.9995,0.082,0.061,0.857,0.0,0.0,0.0,0.0,0.0,0.0,0.05439072520966946,0.22989639861864825
0.17845117845117844,0.7287129066857347,4.026404394825447,5643,11.46951219512195,7.869171954006419,2.1681703889957107,0.06019819553320515,0.12365034758171868,0.11270522112113593,0.03076467978109747,0.0,0.003012581959950381,0.001417685628211944,0.08222576643629276,44,80.72811299110987,5.067622507180868,7.512990199425531,afc2001001_05397,1923,2003,80,navy,0.007102208,-0.005674045,-0.007995705,-0.03067108,-0.029812096,0.015044988,0.034616183,-0.027677953,-0.03151952,-0.006176701,0.9996,0.086,0.053,0.861,0.0,0.0,0.0,0.0,0.0,0.0,0.07461391636300538,0.2245358320319278
0.13876967095851217,0.7508068225373706,3.9030042918454937,10485,16.28105590062112,13.289194279540036,2.440733515411627,0.05641825985173625,0.12142021069059696,0.11970347249317206,0.03035505267264924,0.0,0.0019074868860276585,0.00019074868860276584,0.08087744396757272,44,80.59701638311282,6.333535809734887,8.559682891473518,afc2001001_05546,1925,2003,78,navy,-0.08315333,0.046985764,0.07073644,-0.024732322,-0.010050031,0.002227737,-0.061476897,0.052754596,-0.01906196,0.0013137175,0.9998,0.074,0.054,0.872,0.0,0.0,0.0,0.0,0.0,0.0,0.06984097461173626,0.22589044917697387
0.1969883979264379,0.74976011994003,3.9516168847198223,4051,23.552325581395348,26.363572589995275,3.1454129394632826,0.0542958185978781,0.12190555439983358,0.10193467859371749,0.03494903266070314,0.0017279684028634905,0.005924463095531967,0.0029622315477659837,0.06294742039002715,37,62.946025709425115,12.907690882918434,15.236508591618767,afc2001001_01508,1926,2002,76,army,-0.105770856,-0.033653382,-0.10652906,0.03958603,-0.07926382,-0.02880581,-0.029889934,-0.032908544,-0.008180899,0.00605224,0.9995,0.101,0.06,0.839,0.0,0.0,0.0,0.0,0.0,0.0,0.056041617403641525,0.2442657838732561
0.14494140157856972,0.733751954769638,3.933628318584071,8362,20.800995024875622,17.45869892529665,2.9279483037156706,0.06440495422724825,0.11922455573505654,0.11147011308562198,0.04448034464189553,0.0,0.0031093039942597465,0.002272183688112892,0.07904807462329586,41,69.94586509286992,9.905430012530719,12.126222942203034,afc2001001_20425,1926,2004,78,army,-0.064484164,-0.016919883,-0.08123758,0.0135137085,-0.044527892,0.01193192,0.016636219,-0.006226068,-0.025072532,0.018884774,0.996,0.068,0.059,0.872,0.0,0.0,0.0,0.0,0.0,0.0,0.07519416333254883,0.22993645563662038
0.17280046003450258,0.7476183581873462,3.8795284646348476,6956,9.742296918767506,6.797241843935559,1.9020239190432382,0.046803127874885005,0.11821527138914444,0.1063707451701932,0.034958601655933765,0.0005750431282346176,0.010638297872340425,0.000718803910293272,0.06699252443933296,51,85.02361338845196,4.3908475583618305,6.519829474315604,afc2001001_20724,1922,2004,82,army air forces/corps,0.013222352,0.047385532,0.00059433,-0.012930797,-0.030767916,0.018261325,-0.016802615,0.04228214,-0.026222026,-0.019854773,0.9998,0.093,0.052,0.856,0.0,0.0,0.0,0.0,0.0,0.0,0.057570523891767415,0.2088370754173863
0.1696084398458105,0.7190942622950819,3.727530939338608,4929,11.735714285714286,11.69998619104947,2.174600689007203,0.06373316630128406,0.10084559974945193,0.1260569996868149,0.028813028499843407,0.0,0.007709474538445932,0.0008115236356258876,0.10488942990464598,34,88.5820501613241,4.2600432190881605,6.470995642754822,afc2001001_27521,1923,2005,82,army air forces/corps,-0.024554122,0.06833333,0.022844132,-0.02572348,0.0049881116,0.009954587,0.0044628005,0.03153849,-0.0051700473,-0.041565843,0.9991,0.095,0.065,0.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0907640135647317,0.180131657690006
0.20456769983686787,0.7019098143236074,3.736378466557912,3065,10.31986531986532,9.705184978663556,2.047794117647059,0.06460084033613446,0.09506302521008403,0.12421218487394958,0.02652310924369748,0.0,0.01827079934747145,0.0009787928221859706,0.10864600326264275,38,88.4296047464768,4.324018706567909,6.6497979370113,afc2001001_48907,1920,2007,87,army,0.057571776,-0.009140694,0.007462686,0.032946356,-0.0010988672,0.04143246,0.001261309,-0.0129719265,-0.023664663,-0.032364305,0.9968,0.07,0.049,0.881,0.0,0.0,0.0,0.0,0.0,0.0,0.09691225924793641,0.19076734943442372
0.2484472049689441,0.7711447492904447,4.203726708074534,3220,21.466666666666665,19.938460878970126,3.0553306342780027,0.06180836707152497,0.14331983805668017,0.10472334682860998,0.04588394062078273,0.0,0.0068322981366459624,0.0006211180124223603,0.07701863354037267,40,65.40376123876126,9.755108225108227,12.039351125065412,afc2001001_09513,1925,2004,79,navy,-0.08031617,-0.12527645,0.04679638,0.0390538,0.02444759,-0.04131063,-0.01961475,-0.026448777,-0.022220206,0.02409242,0.9996,0.099,0.043,0.858,0.0,0.0,0.0,0.0,0.0,0.0,0.06904906117504543,0.23107207752877043
0.19741197712910022,0.7113561392791691,3.913933192897984,3323,13.134387351778656,7.6828001601337705,2.1752628943415124,0.05107661492238358,0.12043064596895343,0.11191787681522283,0.030796194291437155,0.0,0.0018055973517905506,0.0003009328919650918,0.07583508877520313,33,83.07034858428537,5.220903090701718,7.745576476014185,afc2001001_48896,1919,2007,88,navy,-0.055411074,-0.004047353,0.040383793,-0.017288493,0.032876454,0.05177789,0.0003992297,-0.0007910043,-0.020108482,-0.030132517,-0.8358,0.052,0.052,0.896,0.0,0.0,0.0,0.0,0.0,0.0,0.06965174129353234,0.22944103014340064
