item_id,title,transcript_url,recording_year,branch,download_status,local_path
afc2001001_11361,Raymond C. Peer Collection,https://tile.loc.gov/storage-services/service/vhp/0113/011361/mv0001.xml,2004,army,ok,data\vhp_transcripts\afc2001001_11361.xml
afc2001001_92881,Mary Louise Giddens Collection,https://tile.loc.gov/storage-services/service/vhp/0928/092881/sr0001.xml,2014,unknown,ok,data\vhp_transcripts\afc2001001_92881.xml
afc2001001_25645,"John O. Young, Jr. Collection",https://tile.loc.gov/storage-services/service/vhp/0256/025645/mv0001.xml,2005,unknown,ok,data\vhp_transcripts\afc2001001_25645.xml
afc2001001_04947,James H. Belt Collection,https://tile.loc.gov/storage-services/service/vhp/0049/004947/sr0001.xml,2003,navy,ok,data\vhp_transcripts\afc2001001_04947.xml
afc2001001_52813,Anthony Francis Galano Collection,https://tile.loc.gov/storage-services/service/vhp/0528/052813/sr0001.xml,2008,navy,ok,data\vhp_transcripts\afc2001001_52813.xml
afc2001001_05246,Ada Jeanne Hacker Collection,https://tile.loc.gov/storage-services/service/vhp/0052/005246/sr0001.xml,2003,army nurse corps,ok,data\vhp_transcripts\afc2001001_05246.xml
afc2001001_17626,Charles Russell Baker Collection,https://tile.loc.gov/storage-services/service/vhp/0176/017626/sr0001.xml,2004,navy,ok,data\vhp_transcripts\afc2001001_17626.xml
afc2001001_60761,Margaret M. Lucas Collection,https://tile.loc.gov/storage-services/service/vhp/0607/060761/sr0001.xml,2008,unknown,ok,data\vhp_transcripts\afc2001001_60761.xml
afc2001001_102261,Marvin H. Fishman Collection,https://tile.loc.gov/storage-services/service/vhp/1022/102261/sr0001.xml,2016,army,ok,data\vhp_transcripts\afc2001001_102261.xml
afc2001001_20693,Peter Marshall Kniskern Collection,https://tile.loc.gov/storage-services/service/vhp/0206/020693/sr0001.xml,2004,marine corps,ok,data\vhp_transcripts\afc2001001_20693.xml
afc2001001_62629,Howard B. Hitchens Collection,https://tile.loc.gov/storage-services/service/vhp/0626/062629/sr0001.xml,2009,air force,ok,data\vhp_transcripts\afc2001001_62629.xml
afc2001001_00890,Michael Salak Collection,https://tile.loc.gov/storage-services/service/vhp/0008/000890/sr0001.xml,2002,army,ok,data\vhp_transcripts\afc2001001_00890.xml
afc2001001_10181,Dale H. Kuhlman Collection,https://tile.loc.gov/storage-services/service/vhp/0101/010181/sr0001.xml,2004,navy,ok,data\vhp_transcripts\afc2001001_10181.xml
afc2001001_09594,Helen A. Ruttinger Collection,https://tile.loc.gov/storage-services/service/vhp/0095/009594/mv0001.xml,2004,unknown,ok,data\vhp_transcripts\afc2001001_09594.xml
afc2001001_29453,Donald J. Mark Collection,https://tile.loc.gov/storage-services/service/vhp/0294/029453/sr0001.xml,2005,marine corps,ok,data\vhp_transcripts\afc2001001_29453.xml
afc2001001_76679,Vincent Martin Hanrahan Collection,https://tile.loc.gov/storage-services/service/vhp/0766/076679/mv0001.xml,2011,army air forces/corps,ok,data\vhp_transcripts\afc2001001_76679.xml
afc2001001_18831,Robert E. Anderson Collection,https://tile.loc.gov/storage-services/service/vhp/0188/018831/sr0001.xml,2004,army,ok,data\vhp_transcripts\afc2001001_18831.xml
afc2001001_01754,Clare Marie Crane Collection,https://tile.loc.gov/storage-services/service/vhp/0017/001754/sr0001.xml,2002,unknown,ok,data\vhp_transcripts\afc2001001_01754.xml
afc2001001_66765,Stanley J. Ogrizek Collection,https://tile.loc.gov/storage-services/service/vhp/0667/066765/sr0001.xml,2009,army,ok,data\vhp_transcripts\afc2001001_66765.xml
afc2001001_14794,Frank J. Pipperata Collection,https://tile.loc.gov/storage-services/service/vhp/0147/014794/sr0001.xml,2004,army,ok,data\vhp_transcripts\afc2001001_14794.xml
afc2001001_16158,James P. Danes Collection,https://tile.loc.gov/storage-services/service/vhp/0161/016158/mv0001.xml,2004,army,ok,data\vhp_transcripts\afc2001001_16158.xml
afc2001001_49942,William C. Chesney Collection,https://tile.loc.gov/storage-services/service/vhp/0499/049942/sr0001.xml,2007,army,ok,data\vhp_transcripts\afc2001001_49942.xml
afc2001001_10396,Arnold DeHeus Collection,https://tile.loc.gov/storage-services/service/vhp/0103/010396/sr0001.xml,2004,merchant marine,ok,data\vhp_transcripts\afc2001001_10396.xml
afc2001001_73324,James LeRoy Brown Collection,https://tile.loc.gov/storage-services/service/vhp/0733/073324/sr0001.xml,2010,navy,ok,data\vhp_transcripts\afc2001001_73324.xml
afc2001001_00298,Frank N. Harper Collection,https://tile.loc.gov/storage-services/service/vhp/0002/000298/sr0001.xml,2002,army,ok,data\vhp_transcripts\afc2001001_00298.xml
afc2001001_65987,Lonnie Harland Boyett Collection,https://tile.loc.gov/storage-services/service/vhp/0659/065987/mv0001.xml,2009,army,ok,data\vhp_transcripts\afc2001001_65987.xml
afc2001001_00953,Harry B. Duke Collection,https://tile.loc.gov/storage-services/service/vhp/0009/000953/sr0001.xml,2002,marine corps,ok,data\vhp_transcripts\afc2001001_00953.xml
afc2001001_72564,Jefferson Gene Bell Collection,https://tile.loc.gov/storage-services/service/vhp/0725/072564/sr0001.xml,2010,army,ok,data\vhp_transcripts\afc2001001_72564.xml
afc2001001_66414,Malone Hill Farrar Collection,https://tile.loc.gov/storage-services/service/vhp/0664/066414/sr0001.xml,2009,navy,ok,data\vhp_transcripts\afc2001001_66414.xml
afc2001001_89745,"Charles P. Murray, Jr. Collection",https://tile.loc.gov/storage-services/service/vhp/0897/089745/mv0001.xml,2013,army,ok,data\vhp_transcripts\afc2001001_89745.xml
afc2001001_113674,John Merrill Henderson Collection,https://tile.loc.gov/storage-services/service/vhp/1136/113674/mv0001.xml,2018,navy,ok,data\vhp_transcripts\afc2001001_113674.xml
afc2001001_02530,Fred Osborne Collection,https://tile.loc.gov/storage-services/service/vhp/0025/002530/sr0001.xml,2002,navy,ok,data\vhp_transcripts\afc2001001_02530.xml
afc2001001_91751,Joseph Bernard Rose Collection,https://tile.loc.gov/storage-services/service/vhp/0917/091751/sr0001.xml,2014,navy,ok,data\vhp_transcripts\afc2001001_91751.xml
